147	2009	51	1	.3330635	0	1957	.4014479	.1253269	-.0705464	.2733864	-.3434796	10.89818	11.03331	10.00946	10.20533	9.746351	11.60624	0	-.3000206	.2168789	0	.2463707	.0659466	0	0	0
147	2011	53	1	.1864211	0	1957	.2777254	-.2173143	-.4017559	-.3741098	-1.843702	10.84694	10.93127	10.02072	10.20516	9.800019	11.63102	0	-.3000206	.2168789	1	-.1722922	.0411354	0	0	0
147	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	2005	50	1	.2969372	1	1954	.4373876	-.0332502	-.1531082	.0042795	1.855606	11.32005	11.52543	10.46828	10.67026	10.11949	12.6078	0	.5279566	.1367878	0	.0975524	.0280684	0	0	0
148	2007	52	1	.4396877	1	1954	.5774448	-.0000235	.3080705	-.1922507	2.272052	11.25111	11.46552	10.30716	10.4861	9.961484	12.84273	0	.5279566	.1367878	0	-.3535007	-.1368009	0	0	0
148	2009	54	1	.0328312	1	1954	.1244655	-.3650509	-.5546436	-.3636068	1.739068	11.25598	11.43335	10.35839	10.54798	9.963019	12.53001	0	.5279566	.1367878	0	-.8787623	-.0896201	0	0	0
148	2011	56	1	.0044277	1	1954	.1870445	-.1809788	-.3709984	-.2160014	1.283274	11.17115	11.21667	10.3372	10.52722	10.00213	12.69513	0	.5279566	.1367878	0	-.8037392	-.0983855	0	0	0
148	2013	58	1	.0344806	1	1954	.4023532	.3046016	.6900575	.2608161	1.605472	11.19935	11.06973	10.34892	10.47793	10.02589	12.80664	0	.5279566	.1367878	0	-.0238582	-.1430921	0	0	0
148	2015	60	1	.0958368	1	1954	.4834565	.1540197	.0167581	-.1448365	.6783161	11.19386	11.07468	10.35105	10.52776	10.00228	13.25498	0	.5279566	.1367878	0	-.0711178	-.0435729	0	0	0
148	2017	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	2005	56	1	-.1126038	0	1948	-.4544852	-.1039352	-.2147798	-.190074	.0969822	11.23626	11.41763	10.32328	10.60904	10.22106	12.29268	0	.9129531	.1896933	0	.2829249	.1112023	0	0	0
150	2007	58	1	.0043453	0	1948	.1552971	.001301	-.0858623	-.0511023	.0655529	11.13517	11.20485	10.29022	10.62357	10.19904	12.2641	0	.9129531	.1896933	0	.4515858	.1105724	0	0	0
150	2009	60	1	.1049319	0	1948	.1693638	.1364724	-.075307	.0462983	-.0527225	11.12741	11.12504	10.21099	10.50437	10.11324	12.09031	0	.9129531	.1896933	0	.037212	.0046865	0	0	0
150	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	2005	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
